Data,Fechamento,Maxima,Minima
15/09/2021,27.7200,28.1100,27.1500
14/09/2021,27.9500,28.7800,27.5800
13/09/2021,28.2400,28.3400,27.3400
10/09/2021,27.4000,28.4100,27.2100
09/09/2021,27.5000,27.7600,25.9300
08/09/2021,26.4100,28.1700,26.4100
06/09/2021,28.0000,28.1200,27.4700
03/09/2021,27.7800,28.4400,27.6600
02/09/2021,28.0100,29.1000,27.9000
01/09/2021,29.1900,30.2600,28.8800
31/08/2021,29.7500,30.0000,29.0600
30/08/2021,29.5000,30.4500,29.4300
27/08/2021,30.5900,30.5900,29.7300
26/08/2021,30.0000,31.0500,29.9400
25/08/2021,31.3900,31.3900,30.4100
24/08/2021,31.3900,31.7000,30.3900
23/08/2021,30.4000,30.5400,29.8000
20/08/2021,30.0300,30.4500,29.7000
19/08/2021,30.0100,30.4000,29.1200
18/08/2021,29.8900,30.3100,29.1000
17/08/2021,29.7400,29.9300,28.8600
16/08/2021,30.1500,31.9800,30.1500
13/08/2021,32.1000,32.1300,31.1600
12/08/2021,31.9800,32.3600,31.6900
11/08/2021,32.6200,32.7500,31.6500
10/08/2021,32.1800,33.3700,31.5700
09/08/2021,33.5200,33.5500,32.7500
06/08/2021,33.2000,33.3800,32.6700
05/08/2021,33.3000,33.8400,32.4500
04/08/2021,33.1200,34.2400,32.9300
03/08/2021,34.0100,35.4100,33.5500
02/08/2021,35.0000,35.7300,34.8400
30/07/2021,35.1900,35.7000,34.5800
29/07/2021,35.8600,35.8600,34.4900
28/07/2021,34.5600,35.2700,34.5400
27/07/2021,34.9500,35.7400,34.4300
26/07/2021,35.8100,35.8200,34.8900
23/07/2021,35.6500,36.0300,34.9800
22/07/2021,36.0000,36.2300,35.6200
21/07/2021,35.7000,36.6000,35.3500
20/07/2021,36.1900,36.8800,35.9000
19/07/2021,36.0300,36.5000,35.5200
16/07/2021,36.6800,36.6800,35.2800
15/07/2021,35.5500,35.8500,34.9500
14/07/2021,35.5100,35.5100,34.3300
13/07/2021,34.4100,34.6100,33.2700
12/07/2021,34.0500,34.2800,32.9000
08/07/2021,33.2100,33.2100,32.1300
07/07/2021,33.1600,33.2000,31.9400
06/07/2021,32.1700,33.6300,32.1700
05/07/2021,33.7100,34.1500,33.1700
02/07/2021,33.6700,34.0100,33.1100
01/07/2021,33.1400,33.7800,32.9100
30/06/2021,33.7300,33.7300,32.1800
29/06/2021,32.9500,34.5500,32.7200
28/06/2021,34.5700,35.2300,33.5700
25/06/2021,34.6600,35.6000,34.3100
24/06/2021,35.5400,35.9900,35.3800
23/06/2021,35.6700,35.6700,35.0700
22/06/2021,35.4500,35.6100,34.4700
21/06/2021,35.2800,35.6900,34.9800
18/06/2021,35.4900,35.4900,34.0600
17/06/2021,34.3500,35.1700,34.0600
16/06/2021,34.9200,35.4600,34.6500
15/06/2021,35.2800,35.9900,35.2800
14/06/2021,35.8600,35.8600,34.3100
11/06/2021,34.3600,35.2200,33.9200
10/06/2021,35.3000,35.4900,34.2000
09/06/2021,35.0000,36.0000,34.5500
08/06/2021,35.8100,37.2000,34.6000
07/06/2021,31.9100,32.4900,30.5700
04/06/2021,31.2300,31.2300,28.9200
02/06/2021,29.3300,29.8900,29.1000
01/06/2021,29.2000,30.1100,29.2000
31/05/2021,29.7500,30.4000,29.3700
28/05/2021,29.9000,29.9000,28.7700
27/05/2021,29.3700,29.3700,28.7800
26/05/2021,29.2100,29.2100,28.6800
25/05/2021,28.9100,29.3300,28.7300
24/05/2021,28.8000,29.6000,28.4400
21/05/2021,29.5500,29.5500,28.8400
20/05/2021,29.4200,30.0000,28.8400
19/05/2021,28.8900,29.2000,28.1100
18/05/2021,29.1000,30.3800,29.0000
17/05/2021,29.9300,29.9500,28.9500
14/05/2021,29.5400,29.5400,28.7700
13/05/2021,28.7500,28.7500,27.9100
12/05/2021,28.2200,29.3600,27.9600
11/05/2021,29.4400,29.4400,28.5800
10/05/2021,29.3700,29.9600,29.2800
07/05/2021,29.9700,29.9700,27.9100
06/05/2021,28.1000,28.1000,27.4100
05/05/2021,27.6900,27.9000,27.2100
04/05/2021,27.2900,27.7900,27.2800
03/05/2021,27.6800,27.8100,26.5600
30/04/2021,26.8200,26.9800,26.2700
29/04/2021,26.5200,27.2300,26.2300
28/04/2021,27.1100,27.6400,26.8100
27/04/2021,27.4500,28.1400,27.4300
26/04/2021,28.1400,28.3700,27.8500
23/04/2021,27.7300,28.0000,27.1200
22/04/2021,27.1700,28.1200,27.1500
20/04/2021,27.9800,28.3200,27.5300
19/04/2021,28.2200,28.6500,27.8600
16/04/2021,27.5100,27.5100,27.1300
15/04/2021,27.1600,27.5300,26.6100
14/04/2021,26.7600,28.0000,26.7600
13/04/2021,27.3200,27.5700,25.9800
12/04/2021,26.4000,26.7700,26.1100
09/04/2021,26.6400,26.6700,25.6300
08/04/2021,25.9900,26.2100,25.6000
07/04/2021,25.7700,26.6500,25.6700
06/04/2021,26.4200,26.9300,26.2100
05/04/2021,26.9100,27.0300,26.3000
01/04/2021,26.4600,26.9000,26.0800
31/03/2021,26.6800,26.7300,26.1800
30/03/2021,26.6000,26.7600,25.2000
29/03/2021,25.4000,25.9400,25.0800
26/03/2021,25.7200,26.0800,25.4100
25/03/2021,26.0800,26.2200,24.4400
24/03/2021,25.0300,26.0300,25.0000
23/03/2021,24.9200,25.3200,24.1800
22/03/2021,24.7000,25.4800,24.5500
19/03/2021,24.9900,25.0000,23.5300
18/03/2021,23.8200,24.2400,23.2800
17/03/2021,24.2300,24.4200,23.7600
16/03/2021,24.0500,24.9900,23.9500
15/03/2021,24.9700,24.9700,24.2000
12/03/2021,24.6000,24.6300,23.7100
11/03/2021,24.2000,24.2000,22.7200
10/03/2021,22.5500,22.8400,21.8500
09/03/2021,22.2800,22.4100,21.9500
08/03/2021,22.1700,23.6000,22.0700
05/03/2021,23.7400,23.8100,22.1300
04/03/2021,22.5000,22.6400,21.5900
03/03/2021,21.6300,21.8300,20.7800
02/03/2021,21.7100,22.0800,20.3500
01/03/2021,21.5200,22.6800,21.3900
26/02/2021,22.0100,22.7800,21.5600
25/02/2021,22.7500,23.0900,22.3500
24/02/2021,22.6600,22.9600,22.4600
23/02/2021,22.6200,23.0900,22.4500
22/02/2021,22.8100,23.3100,22.3300
19/02/2021,23.3200,23.7100,23.2600
18/02/2021,23.5200,23.9500,23.4100
17/02/2021,23.8200,24.6600,23.7400
12/02/2021,24.6600,24.6600,23.9200
11/02/2021,24.6100,25.3600,24.4600
10/02/2021,24.4500,25.4400,24.0500
09/02/2021,25.1600,25.5700,24.9600
08/02/2021,25.7100,25.7100,24.8100
05/02/2021,24.9500,25.4600,24.9500
04/02/2021,25.1900,25.4700,24.9400
03/02/2021,25.1200,25.4100,24.7100
02/02/2021,24.7000,25.2700,24.6400
01/02/2021,24.6000,24.7000,24.0200
29/01/2021,24.3300,25.0300,24.1100
28/01/2021,24.9200,24.9200,23.2800
27/01/2021,23.4400,23.8000,23.1100
26/01/2021,23.5000,24.0000,23.0200
22/01/2021,23.0800,23.1300,22.6200
21/01/2021,23.1800,24.0500,23.1800
20/01/2021,23.9000,24.4700,23.9000
19/01/2021,24.4100,24.9000,24.2600
18/01/2021,24.6400,25.0100,24.2600
15/01/2021,24.2000,24.4700,23.8500
14/01/2021,24.4000,24.6600,23.9500
13/01/2021,23.9800,24.4300,23.9500
12/01/2021,24.2500,24.4600,23.8600
11/01/2021,24.1800,25.0000,23.8400
08/01/2021,25.0000,25.1000,23.9300
