"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","EMA21"
"22/11/2022","00:00:00","38,1800","38,8700","36,3600","36,7500","25,5900","40,2810"
"21/11/2022","00:00:00","38,1700","38,8400","37,4700","38,3100","25,5900","40,6341"
"18/11/2022","00:00:00","37,9500","38,9100","37,8100","38,1600","25,5900","40,8665"
"17/11/2022","00:00:00","38,2400","38,2400","36,0900","37,6700","25,5900","41,1371"
"16/11/2022","00:00:00","39,3400","39,7900","37,7000","38,5000","25,5900","41,4838"
"14/11/2022","00:00:00","39,6000","40,5100","38,4200","39,8500","25,5900","41,7822"
"11/11/2022","00:00:00","39,9600","40,0000","38,6400","39,1000","25,5900","41,9754"
"10/11/2022","00:00:00","41,8600","42,3000","39,3400","39,9500","25,5900","42,2630"
"09/11/2022","00:00:00","42,7200","43,2200","41,9400","42,0600","25,5900","42,4943"
"08/11/2022","00:00:00","42,5000","43,0000","42,0400","42,9400","25,5900","42,5377"
"07/11/2022","00:00:00","43,4000","43,5000","42,3600","42,7100","25,5900","42,4975"
"04/11/2022","00:00:00","43,4300","43,8200","43,4300","43,5000","25,5900","42,4762"
"03/11/2022","00:00:00","43,3300","44,2000","42,7200","43,6400","25,5900","42,3738"
"01/11/2022","00:00:00","43,4300","44,0900","43,1400","43,5000","25,5900","42,2472"
"31/10/2022","00:00:00","41,0000","44,0000","40,9800","43,5000","25,5900","42,1219"
"28/10/2022","00:00:00","41,4200","42,6600","41,2300","42,1900","25,5900","41,9841"
"27/10/2022","00:00:00","40,3700","42,2700","40,2000","41,7400","25,5900","41,9635"
"26/10/2022","00:00:00","41,4800","41,6100","40,1800","40,4800","25,5900","41,9859"
"25/10/2022","00:00:00","42,0300","42,3600","41,3500","41,8200","25,5900","42,1365"
"24/10/2022","00:00:00","43,0900","43,4800","41,2000","42,0800","25,5900","42,1681"
"21/10/2022","00:00:00","42,1500","44,1500","42,0100","43,5400","25,5900","42,1769"
"20/10/2022","00:00:00","42,6700","42,7500","41,4400","42,3500","25,5900","42,0406"
"19/10/2022","00:00:00","41,9400","42,8700","41,9400","42,5500","25,5900","42,0097"
"18/10/2022","00:00:00","41,6400","42,2100","41,3700","42,0800","25,5900","41,9556"
"17/10/2022","00:00:00","41,4900","42,0400","40,9700","41,4200","25,5900","41,9432"
"14/10/2022","00:00:00","41,2200","41,5900","40,6000","40,8400","25,5900","41,9955"
"13/10/2022","00:00:00","40,7700","41,5600","40,5900","41,2200","25,5900","42,1111"
"11/10/2022","00:00:00","41,3100","42,0200","40,2100","41,3200","25,5900","42,2002"
"10/10/2022","00:00:00","40,9000","41,5400","40,6800","41,4600","25,5900","42,2882"
"07/10/2022","00:00:00","41,3400","42,1700","41,2400","41,4900","25,5900","42,3710"
"06/10/2022","00:00:00","40,9500","41,8300","40,5500","41,3400","25,5900","42,4591"
"05/10/2022","00:00:00","42,1500","42,2900","40,3500","40,7600","25,5900","42,5710"
